1	Chinese	0.3908045977011494	0.5376344086021506	0.3908045977011494	0.5376344086021506
2	Chinese	0.7567567567567568	0.7465437788018433	0.7567567567567568	0.7465437788018433
3	Chinese	0.7927927927927927	0.7941176470588235	0.7927927927927927	0.7941176470588235
4	Chinese	0.7999999999999999	0.8	0.7999999999999999	0.8
5	Chinese	0.8448275862068966	0.8246445497630331	0.8448275862068966	0.8246445497630331
6	Chinese	0.8717948717948717	0.8516746411483254	0.8717948717948717	0.8516746411483254
7	Chinese	0.823529411764706	0.8256880733944955	0.8717948717948717	0.8516746411483254
8	Chinese	0.8545454545454546	0.8115942028985507	0.8717948717948717	0.8516746411483254
9	Chinese	0.8448275862068966	0.824074074074074	0.8717948717948717	0.8516746411483254
10	Chinese	0.8672566371681416	0.835680751173709	0.8717948717948717	0.8516746411483254
11	Chinese	0.896551724137931	0.8387096774193549	0.896551724137931	0.8387096774193549
12	Chinese	0.8495575221238938	0.8317757009345794	0.896551724137931	0.8387096774193549
13	Chinese	0.8318584070796461	0.835680751173709	0.896551724137931	0.8387096774193549
14	Chinese	0.8495575221238938	0.820754716981132	0.896551724137931	0.8387096774193549
15	Chinese	0.8495575221238938	0.819047619047619	0.896551724137931	0.8387096774193549
16	Chinese	0.8869565217391304	0.8333333333333334	0.896551724137931	0.8387096774193549
