1	unidep_pos	0.9327867553865653	0.9347249178120173	0.9327867553865653	0.9347249178120173
2	unidep_pos	0.9407477820025348	0.9443498237414346	0.9407477820025348	0.9443498237414346
3	unidep_pos	0.9451441698352345	0.9456569097318493	0.9451441698352345	0.9456569097318493
4	unidep_pos	0.9471641318124208	0.9491820810393314	0.9471641318124208	0.9491820810393314
5	unidep_pos	0.9498178073510773	0.951241731690894	0.9498178073510773	0.951241731690894
6	unidep_pos	0.9489068441064639	0.9498554283677269	0.9498178073510773	0.951241731690894
7	unidep_pos	0.9527487325728771	0.9545292510001189	0.9527487325728771	0.9545292510001189
8	unidep_pos	0.9521546261089987	0.9552025983285143	0.9527487325728771	0.9545292510001189
9	unidep_pos	0.9544122306717364	0.9561532063215431	0.9544122306717364	0.9561532063215431
10	unidep_pos	0.9544122306717364	0.9551233809957619	0.9544122306717364	0.9561532063215431
11	unidep_pos	0.9562341571609633	0.9559155543232859	0.9562341571609633	0.9559155543232859
12	unidep_pos	0.9542538022813688	0.9554402503267715	0.9562341571609633	0.9559155543232859
13	unidep_pos	0.9564321926489227	0.956509684318929	0.9564321926489227	0.956509684318929
14	unidep_pos	0.9558776932826363	0.9559551629896621	0.9564321926489227	0.956509684318929
15	unidep_pos	0.9538973384030418	0.9541331643363568	0.9564321926489227	0.956509684318929
16	unidep_pos	0.9568678707224335	0.9565889016516814	0.9568678707224335	0.9565889016516814
17	unidep_pos	0.9561549429657795	0.9567869449835624	0.9568678707224335	0.9565889016516814
18	unidep_pos	0.9546498732572877	0.9549253376638809	0.9568678707224335	0.9565889016516814
19	unidep_pos	0.9563529784537389	0.9558759456569097	0.9568678707224335	0.9565889016516814
20	unidep_pos	0.9535804816223067	0.9560343803224145	0.9568678707224335	0.9565889016516814
21	unidep_pos	0.9561549429657795	0.9566285103180576	0.9568678707224335	0.9565889016516814
