18297249	近期,公司全资子公司横店集团浙江得邦公共照明有限公司(以下简称“公共照明”)与贵州省独山县影山镇人民政府委托的贵州汇福投资开发有限公司就影山镇净心谷景区中标项目正式签订了《贵州省独山县影山镇净心谷景区亮化项目设计施工总承包(EPC)合同》,上述合同总金额为人民币16798.17万元	近期/t ,/x 公司/n 全资/n 子公司/n 横店集团/n 浙江/ns 得/ud 邦/ng 公共/b 照明/v 有限公司/n (/x 以下/f 简称/v “/x 公共/b 照明/v ”/x )/x 与/p 贵州省/ns 独山县/ns 影/vn 山镇/ns 人民政府/nt 委托/n 的/uj 贵州/ns 汇福/nz 投资/vn 开发/v 有限公司/n 就/d 影/vn 山镇/ns 净心/n 谷/nr 景区/n 中标/n 项目/n 正式/ad 签订/v 了/ul 《/x 贵州省/ns 独山县/ns 影/vn 山镇/ns 净心/n 谷/nr 景区/n 亮化/v 项目/n 设计/vn 施工/vn 总/b 承包/v (/x EPC/eng )/x 合同/a 》/x ,/x 上述/b 合同/a 总金额/n 为/p 人民币/n 16798.17/m 万元/m
18297249	(1)本项目为贵州省独山县影山镇人民政府招标项目,根据项目推进及第三方合作需要,影山镇人民政府于2017年11月10日签发了《影山镇人民政府关于委托贵州汇福投资开发有限公司代为实施影山镇净心谷景区亮化项目的函》,委托贵州汇福投资开发有限公司代为实施净心谷景区亮化项目	(/x 1/x )/x 本/r 项目/n 为/p 贵州省/ns 独山县/ns 影/vn 山镇/ns 人民政府/nt 招标/n 项目/n ,/x 根据/p 项目/n 推进/v 及/c 第三方/m 合作/vn 需要/v ,/x 影/vn 山镇/ns 人民政府/nt 于/p 2017/m 年/m 11/m 月/m 10/m 日/m 签发/v 了/ul 《/x 影/vn 山镇/ns 人民政府/nt 关于/p 委托/n 贵州/ns 汇福/nz 投资/vn 开发/v 有限公司/n 代为/v 实施/v 影/vn 山镇/ns 净心/n 谷/nr 景区/n 亮化/v 项目/n 的/uj 函/n 》/x ,/x 委托/n 贵州/ns 汇福/nz 投资/vn 开发/v 有限公司/n 代为/v 实施/v 净心/n 谷/nr 景区/n 亮化/v 项目/n
18297249	2、合同当事人:贵州汇福投资开发有限公司、横店集团浙江得邦公共照明有限公司	2/x 、/x 合同/a 当事人/n :/x 贵州/ns 汇福/nz 投资/vn 开发/v 有限公司/n 、/x 横店集团/n 浙江/ns 得/ud 邦/ng 公共/b 照明/v 有限公司/n
18297249	公司名称:贵州汇福投资开发有限公司注册资本:63000万元人民币	公司/n 名称/n :/x 贵州/ns 汇福/nz 投资/vn 开发/v 有限公司/n 注册资本/n :/x 63000/m 万元/m 人民币/n
18297249	甲方(发包人):贵州汇福投资开发有限公司	甲方/n (/x 发包人/n )/x :/x 贵州/ns 汇福/nz 投资/vn 开发/v 有限公司/n
18297249	乙方(承包人):横店集团浙江得邦公共照明有限公司	乙方/n (/x 承包人/n )/x :/x 横店集团/n 浙江/ns 得/ud 邦/ng 公共/b 照明/v 有限公司/n
16286174	武汉金运激光股份有限公司(以下简称“公司”)于2017年6月13日接到武汉市强胜建设工程造价咨询有限公司的《中标通知书》及《告中标供应商通知书》,主要内容为:	武汉/ns 金运/nz 激光/n 股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 于/p 2017/m 年/m 6/m 月/m 13/m 日/m 接到/v 武汉市/ns 强胜/v 建设/vn 工程造价/n 咨询/vn 有限公司/n 的/uj 《/x 中标/n 通知书/nr 》/x 及/c 《/x 告/v 中标/n 供应商/n 通知书/nr 》/x ,/x 主要/b 内容/n 为/p :/x
16360745	近日,福建东百集团股份有限公司(以下简称“公司”)参与了“三坊七巷南街城市生活综合体运营服务项目”的公开招租,并收到福州海峡纵横电子竞价平台运营中心发出的《电子竞价结果确认函》,确定公司为上述项目的中标单位	近日/t ,/x 福建/ns 东百/nr 集团股份/nz 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 参与/v 了/ul “/x 三坊七巷/ns 南街/ns 城市/ns 生活/vn 综合体/n 运营/vn 服务项目/n ”/x 的/uj 公开/ad 招租/v ,/x 并/c 收到/v 福州/ns 海峡/ns 纵横/v 电子/n 竞价/vn 平台/n 运营/vn 中心/n 发出/v 的/uj 《/x 电子/n 竞价/vn 结果/n 确认函/v 》/x ,/x 确定/v 公司/n 为/p 上述/b 项目/n 的/uj 中标/n 单位/n
16360745	项目位置:福州市鼓楼区三坊七巷南街城市生活综合体运营服务项目招标人(出租方):福州市三坊七巷保护开发有限公司	项目/n 位置/v :/x 福州市/ns 鼓楼区/n 三坊七巷/ns 南街/ns 城市/ns 生活/vn 综合体/n 运营/vn 服务项目/n 招标人/n (/x 出租方/n )/x :/x 福州市/ns 三坊七巷/ns 保护/v 开发/v 有限公司/n
16360745	中标人(承租方):福建东百集团股份有限公司计租面积:约46,200平方米	中标人/n (/x 承租方/n )/x :/x 福建/ns 东百/nr 集团股份/nz 有限公司/n 计租/n 面积/n :/x 约/d 46/m ,/x 200/m 平方米/q
890879	近日,科大智能科技股份有限公司(以下简称“公司”)参与了国家电网公司2014年第一批电能表及用电信息采集设备招标采购项目的公开招投标,该项目的招标人为国家电网公司	近日/t ,/x 科大/j 智能/n 科技股份/n 有限公司/n (/x 以下/f 简称/v “/x 公司/n ”/x )/x 参与/v 了/ul 国家电网/nz 公司/n 2014/m 年/m 第一批/m 电能表/n 及/c 用电/n 信息/n 采集/v 设备/vn 招标/n 采购/v 项目/n 的/uj 公开/ad 招投标/j ,/x 该项/r 目的/n 招标人/n 为/p 国家电网/nz 公司/n
890879	2014年3月26日,国家电网公司电子商务平台网发布了国家电网公司2014年第一批电能表及用电信息采集设备招标采购项目推荐的中标候选人公示名单(http://ecp.sgcc.com.cn/html/news/014001003/23030.html)公示公司成为国家电网公司2014年第一批电能表及用电信息采集设备招标采购项目下的部分子包的推荐中标候选人,现将相关情况提示如下:	2014/m 年/m 3/m 月/m 26/m 日/m ,/x 国家电网/nz 公司/n 电子商务/n 平台/n 网/n 发布/v 了/ul 国家电网/nz 公司/n 2014/m 年/m 第一批/m 电能表/n 及/c 用电/n 信息/n 采集/v 设备/vn 招标/n 采购/v 项目/n 推荐/v 的/uj 中标/n 候选人/n 公示/v 名单/n (/x http/eng :/x //x //x ecp/eng ./m sgcc/eng ./m com/eng ./m cn/eng //x html/eng //x news/eng //x 014001003/m //x 23030./m html/eng )/x 公示/v 公司/n 成为/v 国家电网/nz 公司/n 2014/m 年/m 第一批/m 电能表/n 及/c 用电/n 信息/n 采集/v 设备/vn 招标/n 采购/v 项目/n 下/f 的/uj 部分/n 子包/n 的/uj 推荐/v 中标/n 候选人/n ,/x 现/tg 将/d 相关/v 情况/n 提示/v 如下/t :/x
